Date,Term,Rate
2015-01-21,304,0.000108734
2015-01-21,335,0.000463664
2015-01-21,365,0.001094341
2015-01-21,395,0.000723989
2015-01-21,425,0.00048181
2015-01-21,456,0.000337945
2015-01-21,486,0.000301959
2015-01-21,516,0.000355635
2015-01-21,547,0.000497996
2015-01-21,577,0.000680021
2015-01-21,607,0.000824135
2015-01-21,638,0.000931848
2015-01-21,668,0.000998267
2015-01-21,698,0.001028142
2015-01-21,730,0.001088871
2015-01-21,1095,0.000817072
2015-01-21,1460,0.001432063
2015-01-21,1825,0.00280487
2015-01-21,2190,0.004080148
2015-01-21,2555,0.005257481
2015-01-21,2920,0.005778377
2015-01-21,3285,0.006208257
2015-01-21,3650,0.006129282
2015-01-21,4380,0.006584621
2015-01-21,5475,0.006366765
2015-01-21,7300,0.005261255
2015-01-21,9125,0.004314875
2015-01-21,10950,0.003475814
2015-01-21,14600,0.003407544
2015-01-21,18250,0.004350186
2015-01-22,0,0.001477439
2015-01-22,1,0.00142258
2015-01-22,2,0.00134674
2015-01-22,7,0.001407147
2015-01-22,14,0.001540092
2015-01-22,30,0.001293578
2015-01-22,61,0.000861246
2015-01-22,91,0.000526527
2015-01-22,122,0.000320014
2015-01-22,152,0.000244839
2015-01-22,182,0.000250594
2015-01-22,213,0.000306082
2015-01-22,243,0.000286572
2015-01-22,273,0.000198808
2015-01-22,304,0.00023064
2015-01-22,335,0.000328493
2015-01-22,365,0.000480153
2015-01-22,395,0.000492772
2015-01-22,425,0.000527594
2015-01-22,456,0.000576411
2015-01-22,486,0.000634907
2015-01-22,516,0.000701217
2015-01-22,547,0.000776606
2015-01-22,577,0.00084928
2015-01-22,607,0.000906359
2015-01-22,638,0.000945609
2015-01-22,668,0.000969747
2015-01-22,698,0.000982964
2015-01-22,730,0.000998619
2015-01-22,1095,0.000876553
2015-01-22,1460,0.001483849
2015-01-22,1825,0.002941944
2015-01-22,2190,0.004265741
2015-01-22,2555,0.005530153
2015-01-22,2920,0.006071265
2015-01-22,3285,0.006370006
2015-01-22,3650,0.006386498
2015-01-22,4380,0.006675243
2015-01-22,5475,0.006441561
2015-01-22,7300,0.005365069
2015-01-22,9125,0.004397173
2015-01-22,10950,0.003538544
2015-01-22,14600,0.003398865
2015-01-22,18250,0.004434641
2015-01-23,0,0.001478779
2015-01-23,1,0.001423364
2015-01-23,2,0.001338226
2015-01-23,7,0.001464116
2015-01-23,14,0.001455702
2015-01-23,30,0.00125635
2015-01-23,61,0.000814889
2015-01-23,91,0.00046881
2015-01-23,122,0.000254908
2015-01-23,152,0.000171081
2015-01-23,182,0.000167876
2015-01-23,213,0.000215181
2015-01-23,243,0.000283954
2015-01-23,273,0.000246638
2015-01-23,304,0.00016014
2015-01-23,335,0.000275056
2015-01-23,365,0.000448006
2015-01-23,395,0.000457801
2015-01-23,425,0.000483541
2015-01-23,456,0.000526134
2015-01-23,486,0.00057905
2015-01-23,516,0.000640667
2015-01-23,547,0.000711867
2015-01-23,577,0.000781568
2015-01-23,607,0.000836961
2015-01-23,638,0.000881558
2015-01-23,668,0.000906981
2015-01-23,698,0.000918432
2015-01-23,730,0.000934202
2015-01-23,1095,0.000920009
2015-01-23,1460,0.001460776
2015-01-23,1825,0.002855971
2015-01-23,2190,0.004299631
2015-01-23,2555,0.005538206
2015-01-23,2920,0.006020616
2015-01-23,3285,0.006384452
2015-01-23,3650,0.006384013
2015-01-23,4380,0.006646498
2015-01-23,5475,0.006422384
2015-01-23,7300,0.005332327
2015-01-23,9125,0.004409858
2015-01-23,10950,0.003534315
2015-01-23,14600,0.003386116
2015-01-23,18250,0.004430086
2015-01-26,0,0.001324678
2015-01-26,1,0.00097061
2015-01-26,2,0.001196413
2015-01-26,7,0.002606902
2015-01-26,14,0.002336677
2015-01-26,30,0.001263042
2015-01-26,61,0.000820654
2015-01-26,91,0.000451576
2015-01-26,122,0.000290743
2015-01-26,152,0.000241341
2015-01-26,182,0.0002797
2015-01-26,213,0.00036837
2015-01-26,243,0.000439798
2015-01-26,273,0.00031884
2015-01-26,304,0.000398073
2015-01-26,335,0.000175432
2015-01-26,365,-0.000509
2015-01-26,395,7.82629E-05
2015-01-26,425,0.000581359
2015-01-26,456,0.000943037
2015-01-26,486,0.001155982
2015-01-26,516,0.001242659
2015-01-26,547,0.001209487
2015-01-26,577,0.001105248
2015-01-26,607,0.00102386
2015-01-26,638,0.000964817
2015-01-26,668,0.000923436
2015-01-26,698,0.000916254
2015-01-26,730,0.000864272
2015-01-26,1095,0.000849483
2015-01-26,1460,0.001396827
2015-01-26,1825,0.002905212
2015-01-26,2190,0.004233323
2015-01-26,2555,0.005465068
2015-01-26,2920,0.006008429
2015-01-26,3285,0.006333983
2015-01-26,3650,0.006354826
2015-01-26,4380,0.006587414
2015-01-26,5475,0.006350108
2015-01-26,7300,0.005282118
2015-01-26,9125,0.004378765
2015-01-26,10950,0.003464497
2015-01-26,14600,0.003369888
2015-01-26,18250,0.004401113
2015-01-27,0,0.001485226
2015-01-27,1,0.001473452
2015-01-27,2,0.001495752
2015-01-27,7,0.00171071
2015-01-27,14,0.001655331
2015-01-27,30,0.001251662
2015-01-27,61,0.000852027
2015-01-27,91,0.000521763
2015-01-27,122,0.000332204
2015-01-27,152,0.000270291
2015-01-27,182,0.000289388
2015-01-27,213,0.000359808
2015-01-27,243,0.000431737
2015-01-27,273,0.00033224
2015-01-27,304,0.00036728
2015-01-27,335,0.000193288
2015-01-27,365,-0.00029544
2015-01-27,395,0.000167942
2015-01-27,425,0.000605315
2015-01-27,456,0.000908494
2015-01-27,486,0.001095098
2015-01-27,516,0.001180439
2015-01-27,547,0.001169082
2015-01-27,577,0.001097526
2015-01-27,607,0.001038356
2015-01-27,638,0.000992653
2015-01-27,668,0.000955166
2015-01-27,698,0.000939273
2015-01-27,730,0.00088435
2015-01-27,1095,0.000830165
2015-01-27,1460,0.001407071
2015-01-27,1825,0.002861152
2015-01-27,2190,0.004211618
2015-01-27,2555,0.005409721
2015-01-27,2920,0.005902833
2015-01-27,3285,0.006295006
2015-01-27,3650,0.006309951
2015-01-27,4380,0.006596822
2015-01-27,5475,0.006313532
2015-01-27,7300,0.005391106
2015-01-27,9125,0.004412817
2015-01-27,10950,0.003523963
2015-01-27,14600,0.003377397
2015-01-27,18250,0.004415421
2015-01-28,0,0.001442121
2015-01-28,1,0.001398736
2015-01-28,2,0.001563696
2015-01-28,7,0.003538459
2015-01-28,14,0.002282028
2015-01-28,30,0.001247972
2015-01-28,61,0.000993128
2015-01-28,91,0.000478592
2015-01-28,122,0.000358705
2015-01-28,152,0.00030314
2015-01-28,182,0.000349025
2015-01-28,213,0.00044478
2015-01-28,243,0.000486368
2015-01-28,273,0.00030331
2015-01-28,304,0.000404047
2015-01-28,335,0.000160043
2015-01-28,365,-0.000591328
2015-01-28,395,9.00103E-05
2015-01-28,425,0.000637146
2015-01-28,456,0.001048486
2015-01-28,486,0.001298315
2015-01-28,516,0.001415557
2015-01-28,547,0.001406393
2015-01-28,577,0.001316879
2015-01-28,607,0.001237539
2015-01-28,638,0.001164409
2015-01-28,668,0.001095893
2015-01-28,698,0.001052823
2015-01-28,730,0.000946245
2015-01-28,1095,0.000821315
2015-01-28,1460,0.001391968
2015-01-28,1825,0.002860255
2015-01-28,2190,0.004263383
2015-01-28,2555,0.005427311
2015-01-28,2920,0.006044951
2015-01-28,3285,0.006447308
2015-01-28,3650,0.006330206
2015-01-28,4380,0.006729059
2015-01-28,5475,0.006490757
2015-01-28,7300,0.005489886
2015-01-28,9125,0.004536071
2015-01-28,10950,0.003614528
2015-01-28,14600,0.003447004
2015-01-28,18250,0.004504692
2015-01-29,0,0.001436232
2015-01-29,1,0.001340387
2015-01-29,2,0.001205867
2015-01-29,7,0.001550899
2015-01-29,14,0.001882652
2015-01-29,30,0.001278519
2015-01-29,61,0.000930487
2015-01-29,91,0.000589284
2015-01-29,122,0.000407784
2015-01-29,152,0.000348334
2015-01-29,182,0.000371053
2015-01-29,213,0.000446176
2015-01-29,243,0.000450911
2015-01-29,273,0.000329775
2015-01-29,304,0.000336284
2015-01-29,335,0.00045963
2015-01-29,365,0.000542035
2015-01-29,395,0.00055763
2015-01-29,425,0.000589326
2015-01-29,456,0.000632458
2015-01-29,486,0.000682235
2015-01-29,516,0.00073765
2015-01-29,547,0.000799978
2015-01-29,577,0.000858535
2015-01-29,607,0.000900087
2015-01-29,638,0.000921923
2015-01-29,668,0.000923887
2015-01-29,698,0.000915863
2015-01-29,730,0.000905495
2015-01-29,1095,0.000761441
2015-01-29,1460,0.001271543
2015-01-29,1825,0.002681182
2015-01-29,2190,0.004142666
2015-01-29,2555,0.005223982
2015-01-29,2920,0.005709109
2015-01-29,3285,0.006180203
2015-01-29,3650,0.006165614
2015-01-29,4380,0.006482316
2015-01-29,5475,0.006327571
2015-01-29,7300,0.005346052
2015-01-29,9125,0.004405866
2015-01-29,10950,0.003521651
2015-01-29,14600,0.003297377
2015-01-29,18250,0.00434313
2015-01-30,0,0.001452098
2015-01-30,1,0.001389299
2015-01-30,2,0.001299593
2015-01-30,7,0.001546291
2015-01-30,14,0.001758017
2015-01-30,30,0.001308226
2015-01-30,61,0.000934662
2015-01-30,91,0.000601569
2015-01-30,122,0.000414577
2015-01-30,152,0.00035231
2015-01-30,182,0.000372048
2015-01-30,213,0.000440962
2015-01-30,243,0.000448512
2015-01-30,273,0.000302577
2015-01-30,304,0.000292581
2015-01-30,335,0.000437416
2015-01-30,365,0.000459922
2015-01-30,395,0.000494454
2015-01-30,425,0.000535471
2015-01-30,456,0.000581527
2015-01-30,486,0.000627007
2015-01-30,516,0.00067203
2015-01-30,547,0.000717692
2015-01-30,577,0.000759069
2015-01-30,607,0.000792716
2015-01-30,638,0.00081634
2015-01-30,668,0.000825589
2015-01-30,698,0.00083491
2015-01-30,730,0.000846658
2015-01-30,1095,0.000753872
2015-01-30,1460,0.001212431
2015-01-30,1825,0.002524284
2015-01-30,2190,0.003848679
2015-01-30,2555,0.005009375
2015-01-30,2920,0.005473829
2015-01-30,3285,0.005911452
2015-01-30,3650,0.006057802
2015-01-30,4380,0.00618031
2015-01-30,5475,0.006043396
2015-01-30,7300,0.00519793
2015-01-30,9125,0.004205795
2015-01-30,10950,0.003376489
2015-01-30,14600,0.003154836
2015-01-30,18250,0.00415666
2015-02-02,0,0.00140262
2015-02-02,1,0.001232787
2015-02-02,2,0.001305688
2015-02-02,7,0.001825565
2015-02-02,14,0.001839925
2015-02-02,30,0.001308153
2015-02-02,61,0.000936942
2015-02-02,91,0.000601847
2015-02-02,122,0.000418044
2015-02-02,152,0.000358394
2015-02-02,182,0.000382194
2015-02-02,213,0.000452449
2015-02-02,243,0.000443384
2015-02-02,273,0.000319668
2015-02-02,304,0.00034411
2015-02-02,335,0.000459563
2015-02-02,365,0.000500491
2015-02-02,395,0.00051965
2015-02-02,425,0.000555362
2015-02-02,456,0.000606713
2015-02-02,486,0.000666897
2015-02-02,516,0.000735231
2015-02-02,547,0.000813169
2015-02-02,577,0.000887239
2015-02-02,607,0.000940153
2015-02-02,638,0.00096936
2015-02-02,668,0.00097529
2015-02-02,698,0.00096936
2015-02-02,730,0.00095567
2015-02-02,1095,0.000757567
2015-02-02,1460,0.001258352
2015-02-02,1825,0.002612254
2015-02-02,2190,0.003951363
2015-02-02,2555,0.005094558
2015-02-02,2920,0.005579813
2015-02-02,3285,0.00585075
2015-02-02,3650,0.005969168
2015-02-02,4380,0.006223171
2015-02-02,5475,0.006090168
2015-02-02,7300,0.005155952
2015-02-02,9125,0.004192379
2015-02-02,10950,0.003363758
2015-02-02,14600,0.003145257
2015-02-02,18250,0.004105387
2015-02-03,0,0.001449862
2015-02-03,1,0.00137917
2015-02-03,2,0.001476491
2015-02-03,7,0.00209656
2015-02-03,14,0.001866477
2015-02-03,30,0.001249001
2015-02-03,61,0.000937587
2015-02-03,91,0.000588056
2015-02-03,122,0.000416897
2015-02-03,152,0.000362396
2015-02-03,182,0.000393354
2015-02-03,213,0.000471009
2015-02-03,243,0.000462243
2015-02-03,273,0.000359451
2015-02-03,304,0.000377258
2015-02-03,335,0.000466358
2015-02-03,365,0.000579351
2015-02-03,395,0.000594004
2015-02-03,425,0.000622488
2015-02-03,456,0.000659976
2015-02-03,486,0.000702528
2015-02-03,516,0.000749212
2015-02-03,547,0.00080126
2015-02-03,577,0.000851507
2015-02-03,607,0.000891702
2015-02-03,638,0.000918886
2015-02-03,668,0.000934723
2015-02-03,698,0.000944424
2015-02-03,730,0.000959721
2015-02-03,1095,0.000847231
2015-02-03,1460,0.001318598
2015-02-03,1825,0.002691067
2015-02-03,2190,0.004048049
2015-02-03,2555,0.005255362
2015-02-03,2920,0.005767319
2015-02-03,3285,0.006103501
2015-02-03,3650,0.006111063
2015-02-03,4380,0.006370773
2015-02-03,5475,0.006242484
2015-02-03,7300,0.005245614
2015-02-03,9125,0.004286384
2015-02-03,10950,0.003422622
2015-02-03,14600,0.003191638
2015-02-03,18250,0.004218664
2015-02-04,0,0.001449862
2015-02-04,1,0.00137917
2015-02-04,2,0.001476491
2015-02-04,7,0.00209656
2015-02-04,14,0.001866477
2015-02-04,30,0.001249001
2015-02-04,61,0.000937587
2015-02-04,91,0.000588056
2015-02-04,122,0.000416897
2015-02-04,152,0.000362396
2015-02-04,182,0.000393354
2015-02-04,213,0.000471009
2015-02-04,243,0.000462243
2015-02-04,273,0.000359451
2015-02-04,304,0.000377258
2015-02-04,335,0.000466358
2015-02-04,365,0.000579351
2015-02-04,395,0.000594004
2015-02-04,425,0.000622488
2015-02-04,456,0.000659976
2015-02-04,486,0.000702528
2015-02-04,516,0.000749212
2015-02-04,547,0.00080126
2015-02-04,577,0.000851507
2015-02-04,607,0.000891702
2015-02-04,638,0.000918886
2015-02-04,668,0.000934723
2015-02-04,698,0.000944424
2015-02-04,730,0.000959721
2015-02-04,1095,0.000847231
2015-02-04,1460,0.001318598
2015-02-04,1825,0.002691067
2015-02-04,2190,0.004048049
2015-02-04,2555,0.005255362
2015-02-04,2920,0.005767319
2015-02-04,3285,0.006103501
2015-02-04,3650,0.006111063
2015-02-04,4380,0.006370773
2015-02-04,5475,0.006242484
2015-02-04,7300,0.005245614
2015-02-04,9125,0.004286384
2015-02-04,10950,0.003422622
2015-02-04,14600,0.003191638
2015-02-04,18250,0.004218664
2015-02-05,0,0.001487233
2015-02-05,1,0.001538036
2015-02-05,2,0.001588901
2015-02-05,7,0.003008396
2015-02-05,14,0.003308697
2015-02-05,30,0.001259852
2015-02-05,61,0.000925732
2015-02-05,91,0.000527298
2015-02-05,122,0.000381965
2015-02-05,152,0.000348452
2015-02-05,182,0.000405946
2015-02-05,213,0.000515922
2015-02-05,243,0.000598098
2015-02-05,273,0.000484675
2015-02-05,304,0.000445754
2015-02-05,335,0.000632654
2015-02-05,365,0.000667081
2015-02-05,395,0.00073428
2015-02-05,425,0.000797583
2015-02-05,456,0.000855409
2015-02-05,486,0.000902169
2015-02-05,516,0.000939839
2015-02-05,547,0.000970033
2015-02-05,577,0.000992102
2015-02-05,607,0.001008162
2015-02-05,638,0.001018384
2015-02-05,668,0.001014126
2015-02-05,698,0.001012618
2015-02-05,730,0.001016631
2015-02-05,1095,0.000899814
2015-02-05,1460,0.001383963
2015-02-05,1825,0.002862037
2015-02-05,2190,0.004343018
2015-02-05,2555,0.005611208
2015-02-05,2920,0.006170988
2015-02-05,3285,0.006420879
2015-02-05,3650,0.006350819
2015-02-05,4380,0.006837289
2015-02-05,5475,0.006550372
2015-02-05,7300,0.005509031
2015-02-05,9125,0.004482554
2015-02-05,10950,0.00360972
2015-02-05,14600,0.003356686
2015-02-05,18250,0.004402559
2015-02-06,0,0.001424531
2015-02-06,1,0.001430375
2015-02-06,2,0.001444007
2015-02-06,7,0.003047742
2015-02-06,14,0.003997155
2015-02-06,30,0.001401144
2015-02-06,61,0.001039986
2015-02-06,91,0.00065358
2015-02-06,122,0.000536347
2015-02-06,152,0.000528929
2015-02-06,182,0.000613513
2015-02-06,213,0.000751164
2015-02-06,243,0.000832762
2015-02-06,273,0.0006826
2015-02-06,304,0.000664067
2015-02-06,335,0.000879403
2015-02-06,365,0.000862927
2015-02-06,395,0.000942681
2015-02-06,425,0.001007024
2015-02-06,456,0.001054042
2015-02-06,486,0.001079804
2015-02-06,516,0.001087525
2015-02-06,547,0.00107871
2015-02-06,577,0.001061458
2015-02-06,607,0.001049567
2015-02-06,638,0.001041062
2015-02-06,668,0.001027578
2015-02-06,698,0.001030223
2015-02-06,730,0.001045866
2015-02-06,1095,0.000932895
2015-02-06,1460,0.00140802
2015-02-06,1825,0.0029657
2015-02-06,2190,0.004423519
2015-02-06,2555,0.00570592
2015-02-06,2920,0.006216548
2015-02-06,3285,0.006555221
2015-02-06,3650,0.006654851
2015-02-06,4380,0.006938139
2015-02-06,5475,0.006698846
2015-02-06,7300,0.005592945
2015-02-06,9125,0.004619704
2015-02-06,10950,0.003731969
2015-02-06,14600,0.003463839
2015-02-06,18250,0.00454792
2015-02-09,0,0.001439398
2015-02-09,1,0.001469802
2015-02-09,2,0.001856242
2015-02-09,7,0.003463771
2015-02-09,14,0.003034431
2015-02-09,30,0.001404055
2015-02-09,61,0.000949539
2015-02-09,91,0.00061741
2015-02-09,122,0.000478968
2015-02-09,152,0.000463431
2015-02-09,182,0.000534636
2015-02-09,213,0.000653239
2015-02-09,243,0.000675428
2015-02-09,273,0.0006108
2015-02-09,304,0.000787919
2015-02-09,335,0.000978379
2015-02-09,365,0.000972297
2015-02-09,395,0.001037622
2015-02-09,425,0.001098462
2015-02-09,456,0.001152727
2015-02-09,486,0.001195244
2015-02-09,516,0.001227803
2015-02-09,547,0.001251828
2015-02-09,577,0.001264505
2015-02-09,607,0.001260567
2015-02-09,638,0.001236828
2015-02-09,668,0.001203274
2015-02-09,698,0.001175019
2015-02-09,730,0.001143218
2015-02-09,1095,0.000849459
2015-02-09,1460,0.001372534
2015-02-09,1825,0.002977324
2015-02-09,2190,0.004517408
2015-02-09,2555,0.005750175
2015-02-09,2920,0.006420814
2015-02-09,3285,0.006753786
2015-02-09,3650,0.006669027
2015-02-09,4380,0.007085559
2015-02-09,5475,0.006811799
2015-02-09,7300,0.005744559
2015-02-09,9125,0.004663595
2015-02-09,10950,0.003731012
2015-02-09,14600,0.003488731
2015-02-09,18250,0.004543222
2015-02-10,0,0.00143159
2015-02-10,1,0.001383291
2015-02-10,2,0.001446446
2015-02-10,7,0.001876738
2015-02-10,14,0.001817974
2015-02-10,30,0.001282683
2015-02-10,61,0.000995097
2015-02-10,91,0.000689146
2015-02-10,122,0.000541736
2015-02-10,152,0.000511345
2015-02-10,182,0.000563174
2015-02-10,213,0.00066384
2015-02-10,243,0.00071087
2015-02-10,273,0.000651812
2015-02-10,304,0.000805998
2015-02-10,335,0.00105556
2015-02-10,365,0.001046436
2015-02-10,395,0.001093505
2015-02-10,425,0.001139364
2015-02-10,456,0.001185623
2015-02-10,486,0.00122617
2015-02-10,516,0.001261688
2015-02-10,547,0.001292969
2015-02-10,577,0.001313333
2015-02-10,607,0.001312045
2015-02-10,638,0.00128846
2015-02-10,668,0.001248787
2015-02-10,698,0.001213282
2015-02-10,730,0.001172471
2015-02-10,1095,0.000832306
2015-02-10,1460,0.001425134
2015-02-10,1825,0.003067545
2015-02-10,2190,0.004689927
2015-02-10,2555,0.006017407
2015-02-10,2920,0.006590242
2015-02-10,3285,0.006992883
2015-02-10,3650,0.007043328
2015-02-10,4380,0.007237916
2015-02-10,5475,0.007012314
2015-02-10,7300,0.005890667
2015-02-10,9125,0.004808766
2015-02-10,10950,0.003843157
2015-02-10,14600,0.003586425
2015-02-10,18250,0.004675562
2015-02-11,0,0.00143159
2015-02-11,1,0.001383291
2015-02-11,2,0.001446446
2015-02-11,7,0.001876738
2015-02-11,14,0.001817974
2015-02-11,30,0.001282683
2015-02-11,61,0.000995097
2015-02-11,91,0.000689146
2015-02-11,122,0.000541736
2015-02-11,152,0.000511345
2015-02-11,182,0.000563174
2015-02-11,213,0.00066384
2015-02-11,243,0.00071087
2015-02-11,273,0.000651812
2015-02-11,304,0.000805998
2015-02-11,335,0.00105556
2015-02-11,365,0.001046436
2015-02-11,395,0.001093505
2015-02-11,425,0.001139364
2015-02-11,456,0.001185623
2015-02-11,486,0.00122617
2015-02-11,516,0.001261688
2015-02-11,547,0.001292969
2015-02-11,577,0.001313333
2015-02-11,607,0.001312045
2015-02-11,638,0.00128846
2015-02-11,668,0.001248787
2015-02-11,698,0.001213282
2015-02-11,730,0.001172471
2015-02-11,1095,0.000832306
2015-02-11,1460,0.001425134
2015-02-11,1825,0.003067545
2015-02-11,2190,0.004689927
2015-02-11,2555,0.006017407
2015-02-11,2920,0.006590242
2015-02-11,3285,0.006992883
2015-02-11,3650,0.007043328
2015-02-11,4380,0.007237916
2015-02-11,5475,0.007012314
2015-02-11,7300,0.005890667
2015-02-11,9125,0.004808766
2015-02-11,10950,0.003843157
2015-02-11,14600,0.003586425
2015-02-11,18250,0.004675562
2015-02-12,0,0.001437266
2015-02-12,1,0.001435346
2015-02-12,2,0.001459503
2015-02-12,7,0.002988247
2015-02-12,14,0.003526395
2015-02-12,30,0.001236683
2015-02-12,61,0.000968074
2015-02-12,91,0.000522447
2015-02-12,122,0.000367226
2015-02-12,152,0.000312205
2015-02-12,182,0.000350203
2015-02-12,213,0.000439222
2015-02-12,243,0.000544603
2015-02-12,273,0.00048966
2015-02-12,304,0.000586116
2015-02-12,335,0.000923453
2015-02-12,365,0.00090628
2015-02-12,395,0.000995704
2015-02-12,425,0.001072053
2015-02-12,456,0.001135823
2015-02-12,486,0.001180011
2015-02-12,516,0.001207116
2015-02-12,547,0.001217752
2015-02-12,577,0.001212968
2015-02-12,607,0.001196295
2015-02-12,638,0.00117065
2015-02-12,668,0.001132549
2015-02-12,698,0.001109918
2015-02-12,730,0.001091414
2015-02-12,1095,0.000943225
2015-02-12,1460,0.00145712
2015-02-12,1825,0.003117038
2015-02-12,2190,0.00476654
2015-02-12,2555,0.006077821
2015-02-12,2920,0.006733188
2015-02-12,3285,0.007152684
2015-02-12,3650,0.007198913
2015-02-12,4380,0.007426351
2015-02-12,5475,0.007230785
2015-02-12,7300,0.006039981
2015-02-12,9125,0.004986431
2015-02-12,10950,0.003980142
2015-02-12,14600,0.003638839
2015-02-12,18250,0.00481454
2015-02-13,0,0.00143536
2015-02-13,1,0.001372183
2015-02-13,2,0.00128316
2015-02-13,7,0.001528036
2015-02-13,14,0.001733662
2015-02-13,30,0.001301963
2015-02-13,61,0.000946136
2015-02-13,91,0.00060899
2015-02-13,122,0.000418236
2015-02-13,152,0.000349997
2015-02-13,182,0.00036182
2015-02-13,213,0.000426393
2015-02-13,243,0.000524677
2015-02-13,273,0.000465704
2015-02-13,304,0.000618009
2015-02-13,335,0.000969336
2015-02-13,365,0.00081754
2015-02-13,395,0.000951953
2015-02-13,425,0.001061705
2015-02-13,456,0.001146639
2015-02-13,486,0.001198947
