Date,FutureDate,Tenor,Rate
2000-02-18,2000-08-16,152,0.04431905726869168
2000-02-18,2000-08-16,182,0.0440304318978207
2000-02-18,2000-08-16,213,0.043956756756756685
2000-02-18,2000-08-16,243,0.043956756756756685
2000-02-18,2000-08-16,273,0.043956756756756685
2000-02-18,2000-08-16,304,0.043956756756756685
2000-02-18,2000-08-16,335,0.043956756756756685
2000-02-18,2000-08-16,365,0.043956756756756685
2000-02-21,2000-08-19,30,0.041613829356311235
2000-02-21,2000-08-19,61,0.042168082753199915
2000-02-21,2000-08-19,91,0.043092530671383
2000-02-21,2000-08-19,122,0.04353232357852271
2000-02-21,2000-08-19,152,0.04404496497090868
2000-02-21,2000-08-19,182,0.044540367481643015
2000-02-21,2000-08-19,213,0.0446324324324321
2000-02-21,2000-08-19,243,0.0446324324324321
2000-02-21,2000-08-19,273,0.0446324324324321
2000-02-21,2000-08-19,304,0.0446324324324321
2000-02-21,2000-08-19,335,0.0446324324324321
2000-02-21,2000-08-19,365,0.0446324324324321
2000-02-22,2000-08-20,30,0.04002714030866871
2000-02-22,2000-08-20,61,0.04113675306285405
2000-02-22,2000-08-20,91,0.042588158533628004
2000-02-22,2000-08-20,122,0.04270053258062929
2000-02-22,2000-08-20,152,0.04325141599430046
2000-02-22,2000-08-20,182,0.044111591409921755
2000-02-22,2000-08-20,213,0.04427567567567562
2000-02-22,2000-08-20,243,0.04427567567567562
2000-02-22,2000-08-20,273,0.04427567567567562
2000-02-22,2000-08-20,304,0.04427567567567562
2000-02-22,2000-08-20,335,0.04427567567567562
2000-02-22,2000-08-20,365,0.04427567567567562
2000-02-23,2000-08-21,30,0.041007463871293004
2000-02-23,2000-08-21,61,0.041735386942635344
2000-02-23,2000-08-21,91,0.042498331221670384
2000-02-23,2000-08-21,122,0.04299131720329446
2000-02-23,2000-08-21,152,0.043551525643423517
2000-02-23,2000-08-21,182,0.043928862660360495
2000-02-23,2000-08-21,213,0.043994594594594635
2000-02-23,2000-08-21,243,0.043994594594594635
2000-02-23,2000-08-21,273,0.043994594594594635
