Date,Term,0
2008-05-28,213,4.1755
2008-05-28,243,4.199
2008-05-28,273,4.2185
2008-05-28,304,4.2395
2008-05-28,335,4.26
2008-05-28,365,4.279
2008-05-28,547,4.3055
2008-05-28,730,4.3185
2008-05-28,1095,4.2705
2008-05-28,2190,4.297
2008-05-28,2555,4.3245
2008-05-28,2920,4.354
2008-05-28,3285,4.395
2008-05-29,30,4.04
2008-05-29,61,4.062
2008-05-29,91,4.0725
2008-05-29,122,4.11
2008-05-29,152,4.1475
2008-05-29,182,4.176
2008-05-29,213,4.2075
2008-05-29,243,4.237
2008-05-29,273,4.2595
2008-05-29,304,4.2865
2008-05-29,335,4.3025
2008-05-29,365,4.333
2008-05-29,547,4.367
2008-05-29,730,4.3839999999999995
2008-05-29,1095,4.3175
2008-05-29,2190,4.352
2008-05-29,2555,4.3765
2008-05-29,2920,4.4045
2008-05-29,3285,4.4425
2008-05-30,30,4.033
2008-05-30,61,4.056
2008-05-30,91,4.08
2008-05-30,122,4.1155
2008-05-30,152,4.1530000000000005
2008-05-30,182,4.186
2008-05-30,213,4.2219999999999995
2008-05-30,243,4.2475
2008-05-30,273,4.2745
2008-05-30,304,4.3015
2008-05-30,335,4.3260000000000005
2008-05-30,365,4.349
2008-05-30,547,4.3875
2008-05-30,730,4.3965
2008-05-30,1095,4.3425
2008-05-30,2190,4.3625
2008-05-30,2555,4.3835
2008-05-30,2920,4.4085
2008-05-30,3285,4.444
2008-06-02,30,4.031000000000001
2008-06-02,61,4.053999999999999
2008-06-02,91,4.0755
2008-06-02,122,4.1055
2008-06-02,152,4.135
2008-06-02,182,4.1655
2008-06-02,213,4.1935
2008-06-02,243,4.2139999999999995
2008-06-02,273,4.234
2008-06-02,304,4.256
2008-06-02,335,4.276
2008-06-02,365,4.2995
2008-06-02,547,4.32
2008-06-02,730,4.3225
2008-06-02,1095,4.261
2008-06-02,2190,4.279
2008-06-02,2555,4.303
2008-06-02,2920,4.3295
2008-06-02,3285,4.3665
2008-06-03,30,4.03
2008-06-03,61,4.051
2008-06-03,91,4.0755
2008-06-03,122,4.1125
2008-06-03,152,4.1465
2008-06-03,182,4.1819999999999995
2008-06-03,213,4.2139999999999995
2008-06-03,243,4.2410000000000005
2008-06-03,273,4.263999999999999
2008-06-03,304,4.291
2008-06-03,335,4.314
2008-06-03,365,4.338
2008-06-03,547,4.3665
2008-06-03,730,4.3685
2008-06-03,1095,4.309
2008-06-03,2190,4.3195
2008-06-03,2555,4.3415
2008-06-03,2920,4.3655
2008-06-03,3285,4.4
2008-06-04,30,4.0195
2008-06-04,61,4.0489999999999995
2008-06-04,91,4.079
2008-06-04,122,4.1085
2008-06-04,152,4.1415
2008-06-04,182,4.175
2008-06-04,213,4.206
2008-06-04,243,4.2330000000000005
2008-06-04,273,4.2575
2008-06-04,304,4.283
2008-06-04,335,4.3065
2008-06-04,365,4.3315
2008-06-04,547,4.3665
2008-06-04,730,4.371
2008-06-04,1095,4.34
2008-06-04,2190,4.2975
2008-06-04,2555,4.3275
2008-06-04,2920,4.383
2008-06-04,3285,4.4145
2008-06-05,30,4.0345
2008-06-05,61,4.1405
2008-06-05,91,4.189
2008-06-05,122,4.263
2008-06-05,152,4.32
2008-06-05,182,4.365
2008-06-05,213,4.42
2008-06-05,243,4.4645
2008-06-05,273,4.502
2008-06-05,304,4.54
2008-06-05,335,4.5760000000000005
2008-06-05,365,4.605
2008-06-05,547,4.641
2008-06-05,730,4.6375
2008-06-05,1095,4.558
2008-06-05,2190,4.4485
2008-06-05,2555,4.488
2008-06-05,2920,4.46
2008-06-05,3285,4.4805
2008-06-06,30,4.031000000000001
2008-06-06,61,4.145
2008-06-06,91,4.194
2008-06-06,122,4.265
2008-06-06,152,4.328
2008-06-06,182,4.382
2008-06-06,213,4.446000000000001
2008-06-06,243,4.49
2008-06-06,273,4.535
2008-06-06,304,4.584
2008-06-06,335,4.618
2008-06-06,365,4.6530000000000005
2008-06-06,547,4.738
2008-06-06,730,4.756
2008-06-06,1095,4.687
2008-06-06,2190,4.5055
2008-06-06,2555,4.459
2008-06-06,2920,4.425
2008-06-06,3285,4.426
2008-06-09,30,4.042
2008-06-09,61,4.15
2008-06-09,91,4.2055
2008-06-09,122,4.2695
2008-06-09,152,4.3245
2008-06-09,182,4.379
2008-06-09,213,4.434
2008-06-09,243,4.477
2008-06-09,273,4.519
2008-06-09,304,4.5680000000000005
2008-06-09,335,4.603
2008-06-09,365,4.638999999999999
2008-06-09,547,4.7325
2008-06-09,730,4.791
2008-06-09,1095,4.742
2008-06-09,2190,4.5885
2008-06-09,2555,4.5915
2008-06-09,2920,4.5735
2008-06-09,3285,4.5575
2008-06-10,30,4.067
2008-06-10,61,4.163
2008-06-10,91,4.205
2008-06-10,122,4.2655
2008-06-10,152,4.3225
2008-06-10,182,4.379
2008-06-10,213,4.4255
2008-06-10,243,4.47
2008-06-10,273,4.5105
2008-06-10,304,4.5535
2008-06-10,335,4.587
2008-06-10,365,4.6225
2008-06-10,547,4.7135
2008-06-10,730,4.7625
2008-06-10,1095,4.744
2008-06-10,2190,4.6945
2008-06-10,2555,4.66
2008-06-10,2920,4.6335
2008-06-10,3285,4.6255
2008-06-11,30,4.0525
2008-06-11,61,4.1515
2008-06-11,91,4.2115
2008-06-11,122,4.2575
2008-06-11,152,4.303999999999999
2008-06-11,182,4.3555
2008-06-11,213,4.394
2008-06-11,243,4.4325
2008-06-11,273,4.47
2008-06-11,304,4.511
2008-06-11,335,4.5445
2008-06-11,365,4.579
2008-06-11,547,4.6555
2008-06-11,730,4.7045
2008-06-11,1095,4.683
2008-06-11,2190,4.6335
2008-06-11,2555,4.621
2008-06-11,2920,4.614
2008-06-11,3285,4.6215
2008-06-12,30,4.085
2008-06-12,61,4.1745
2008-06-12,91,4.2139999999999995
2008-06-12,122,4.258
2008-06-12,152,4.306
2008-06-12,182,4.349
2008-06-12,213,4.3919999999999995
2008-06-12,243,4.431
2008-06-12,273,4.47
2008-06-12,304,4.513999999999999
2008-06-12,335,4.5535
2008-06-12,365,4.5889999999999995
2008-06-12,547,4.6815
2008-06-12,730,4.744
2008-06-12,1095,4.6930000000000005
2008-06-12,2190,4.7025
2008-06-12,2555,4.6725
2008-06-12,2920,4.6485
2008-06-12,3285,4.652
2008-06-13,30,4.0865
2008-06-13,61,4.164
2008-06-13,91,4.221
2008-06-13,122,4.2655
2008-06-13,152,4.313
2008-06-13,182,4.3575
2008-06-13,213,4.4065
2008-06-13,243,4.4475
2008-06-13,273,4.4895
2008-06-13,304,4.539
2008-06-13,335,4.583
2008-06-13,365,4.6235
2008-06-13,547,4.7255
2008-06-13,730,4.7925
2008-06-13,1095,4.808
2008-06-13,2190,4.7385
2008-06-13,2555,4.7285
2008-06-13,2920,4.7205
2008-06-13,3285,4.7215
2008-06-16,30,4.0969999999999995
2008-06-16,61,4.187
2008-06-16,91,4.2365
2008-06-16,122,4.3015
2008-06-16,152,4.3545
2008-06-16,182,4.406000000000001
2008-06-16,213,4.4565
2008-06-16,243,4.497
2008-06-16,273,4.535
2008-06-16,304,4.581
2008-06-16,335,4.6235
2008-06-16,365,4.6645
2008-06-16,547,4.7589999999999995
2008-06-16,730,4.831
2008-06-16,1095,4.849
2008-06-16,2190,4.7605
2008-06-16,2555,4.7255
2008-06-16,2920,4.7005
2008-06-16,3285,4.6925
2008-06-17,30,4.111000000000001
2008-06-17,61,4.1975
2008-06-17,91,4.24
2008-06-17,122,4.2989999999999995
2008-06-17,152,4.35
2008-06-17,182,4.3955
2008-06-17,213,4.4405
2008-06-17,243,4.4765
2008-06-17,273,4.511
2008-06-17,304,4.553
2008-06-17,335,4.584
2008-06-17,365,4.6185
2008-06-17,547,4.6705
2008-06-17,730,4.7215
2008-06-17,1095,4.725
2008-06-17,2190,4.6155
2008-06-17,2555,4.5855
2008-06-17,2920,4.599
2008-06-17,3285,4.5545
2008-06-18,30,4.1195
2008-06-18,61,4.2010000000000005
2008-06-18,91,4.242
2008-06-18,122,4.287
2008-06-18,152,4.3335
2008-06-18,182,4.3775
2008-06-18,213,4.4145
2008-06-18,243,4.449
2008-06-18,273,4.482
2008-06-18,304,4.5205
2008-06-18,335,4.555
2008-06-18,365,4.5925
2008-06-18,547,4.6610000000000005
2008-06-18,730,4.712
2008-06-18,1095,4.7219999999999995
2008-06-18,2190,4.6025
2008-06-18,2555,4.6135
2008-06-18,2920,4.611000000000001
2008-06-18,3285,4.618
2008-06-19,30,4.14
2008-06-19,61,4.216
2008-06-19,91,4.2645
2008-06-19,122,4.3185
2008-06-19,152,4.3685
2008-06-19,182,4.4085
2008-06-19,213,4.4495
2008-06-19,243,4.4885
2008-06-19,273,4.5245
2008-06-19,304,4.5655
2008-06-19,335,4.6065
2008-06-19,365,4.6415
2008-06-19,547,4.726
2008-06-19,730,4.7815
2008-06-19,1095,4.7989999999999995
2008-06-19,2190,4.673
2008-06-19,2555,4.6455
2008-06-19,2920,4.6255
2008-06-19,3285,4.678999999999999
2008-06-20,30,4.147
2008-06-20,61,4.22
2008-06-20,91,4.2645
2008-06-20,122,4.316
2008-06-20,152,4.361000000000001
2008-06-20,182,4.402
2008-06-20,213,4.445
2008-06-20,243,4.481
2008-06-20,273,4.5169999999999995
2008-06-20,304,4.558
2008-06-20,335,4.598
2008-06-20,365,4.6339999999999995
2008-06-20,547,4.711
2008-06-20,730,4.7555
2008-06-20,1095,4.7669999999999995
2008-06-20,2190,4.636
2008-06-20,2555,4.6065
2008-06-20,2920,4.5805
2008-06-20,3285,4.5745
2008-06-23,30,4.149
2008-06-23,61,4.217
2008-06-23,91,4.262
2008-06-23,122,4.312
2008-06-23,152,4.353
2008-06-23,182,4.4
2008-06-23,213,4.435
2008-06-23,243,4.4719999999999995
2008-06-23,273,4.507
2008-06-23,304,4.5489999999999995
2008-06-23,335,4.583
2008-06-23,365,4.618
2008-06-23,547,4.6819999999999995
2008-06-23,730,4.72
2008-06-23,1095,4.729
2008-06-23,2190,4.6525
2008-06-23,2555,4.6265
2008-06-23,2920,4.604
2008-06-23,3285,4.6
2008-06-24,30,4.1535
2008-06-24,61,4.211
2008-06-24,91,4.253
2008-06-24,122,4.3
2008-06-24,152,4.3415
2008-06-24,182,4.38
2008-06-24,213,4.4110000000000005
2008-06-24,243,4.4505
2008-06-24,273,4.479
2008-06-24,304,4.5155
2008-06-24,335,4.55
2008-06-24,365,4.574
2008-06-24,547,4.632
2008-06-24,730,4.654
2008-06-24,1095,4.664
2008-06-24,2190,4.5995
2008-06-24,2555,4.5895
2008-06-24,2920,4.5795
2008-06-24,3285,4.637
2008-06-25,30,4.147
2008-06-25,61,4.2065
2008-06-25,91,4.2605
2008-06-25,122,4.301
2008-06-25,152,4.346
2008-06-25,182,4.385
2008-06-25,213,4.415
2008-06-25,243,4.4510000000000005
2008-06-25,273,4.4830000000000005
2008-06-25,304,4.535
2008-06-25,335,4.5505
2008-06-25,365,4.5825
2008-06-25,547,4.63
2008-06-25,730,4.6455
2008-06-25,1095,4.6635
2008-06-25,2190,4.5915
2008-06-25,2555,4.5815
2008-06-25,2920,4.5755
2008-06-25,3285,4.5755
2008-06-26,30,4.178
2008-06-26,61,4.225
2008-06-26,91,4.2669999999999995
2008-06-26,122,4.306
2008-06-26,152,4.3389999999999995
2008-06-26,182,4.3725
2008-06-26,213,4.4030000000000005
2008-06-26,243,4.428999999999999
2008-06-26,273,4.457
2008-06-26,304,4.485
2008-06-26,335,4.512
2008-06-26,365,4.539
2008-06-26,547,4.566
2008-06-26,730,4.591
2008-06-26,1095,4.58
2008-06-26,2190,4.526
2008-06-26,2555,4.5185
2008-06-26,2920,4.5135
2008-06-26,3285,4.5185
2008-06-27,30,4.1739999999999995
2008-06-27,61,4.2205
2008-06-27,91,4.258
2008-06-27,122,4.301
2008-06-27,152,4.333
2008-06-27,182,4.371
2008-06-27,213,4.4015
2008-06-27,243,4.4285
2008-06-27,273,4.4565
2008-06-27,304,4.4875
2008-06-27,335,4.5135
2008-06-27,365,4.538
2008-06-27,547,4.57
2008-06-27,730,4.583
2008-06-27,1095,4.579
2008-06-27,2190,4.561
2008-06-27,2555,4.569
2008-06-27,2920,4.586
2008-06-27,3285,4.5475
2008-06-30,30,4.2055
2008-06-30,61,4.2465
2008-06-30,91,4.2935
2008-06-30,122,4.34
2008-06-30,152,4.374
2008-06-30,182,4.415
2008-06-30,213,4.45
2008-06-30,243,4.482
2008-06-30,273,4.52
2008-06-30,304,4.559
2008-06-30,335,4.593999999999999
2008-06-30,365,4.629
2008-06-30,547,4.6815
2008-06-30,730,4.732
2008-06-30,1095,4.7275
2008-06-30,2190,4.6715
2008-06-30,2555,4.6355
2008-06-30,2920,4.6245
2008-06-30,3285,4.6255
2008-07-01,30,4.211
2008-07-01,61,4.253
2008-07-01,91,4.302
2008-07-01,122,4.3469999999999995
2008-07-01,152,4.383
2008-07-01,182,4.4285
2008-07-01,213,4.4595
2008-07-01,243,4.488
2008-07-01,273,4.5255
2008-07-01,304,4.5585
2008-07-01,335,4.5965
2008-07-01,365,4.628
2008-07-01,547,4.703
2008-07-01,730,4.748
2008-07-01,1095,4.784
2008-07-01,2190,4.667
2008-07-01,2555,4.6455
2008-07-01,2920,4.6305
2008-07-01,3285,4.6325
2008-07-02,30,4.225
2008-07-02,61,4.269
2008-07-02,91,4.3195
2008-07-02,122,4.363
2008-07-02,152,4.4030000000000005
2008-07-02,182,4.452
2008-07-02,213,4.487
2008-07-02,243,4.518
2008-07-02,273,4.558
2008-07-02,304,4.592
2008-07-02,335,4.63
2008-07-02,365,4.667
2008-07-02,547,4.745
2008-07-02,730,4.7975
2008-07-02,1095,4.8180000000000005
2008-07-02,2190,4.7105
2008-07-02,2555,4.6805
2008-07-02,2920,4.6545
2008-07-02,3285,4.6525
2008-07-03,30,4.2605
2008-07-03,61,4.275
2008-07-03,91,4.2995
2008-07-03,122,4.335
2008-07-03,152,4.3685
2008-07-03,182,4.3935
2008-07-03,213,4.42
2008-07-03,243,4.448
2008-07-03,273,4.468999999999999
2008-07-03,304,4.4805
2008-07-03,335,4.5075
2008-07-03,365,4.531000000000001
2008-07-03,547,4.5680000000000005
2008-07-03,730,4.5985
2008-07-03,1095,4.6135
2008-07-03,2190,4.5655
2008-07-03,2555,4.5525
2008-07-03,2920,4.54
2008-07-03,3285,4.5475
2008-07-04,30,4.2745
2008-07-04,61,4.2855
2008-07-04,91,4.3115
2008-07-04,122,4.343
2008-07-04,152,4.37
2008-07-04,182,4.4030000000000005
2008-07-04,213,4.439
2008-07-04,243,4.457
2008-07-04,273,4.48
2008-07-04,304,4.489
2008-07-04,335,4.5360000000000005
2008-07-04,365,4.5495
2008-07-04,547,4.5945
2008-07-04,730,4.582
2008-07-04,1095,4.5465
2008-07-04,2190,4.5465
2008-07-04,2555,4.522
2008-07-04,2920,4.5005
2008-07-04,3285,4.5075
2008-07-07,30,4.27
2008-07-07,61,4.2675
2008-07-07,91,4.311
2008-07-07,122,4.343999999999999
2008-07-07,152,4.368
2008-07-07,182,4.3885
2008-07-07,213,4.4075
2008-07-07,243,4.425
2008-07-07,273,4.4425
2008-07-07,304,4.462
2008-07-07,335,4.481
2008-07-07,365,4.497
2008-07-07,547,4.492
2008-07-07,730,4.501
2008-07-07,1095,4.4985
2008-07-07,2190,4.4625
2008-07-07,2555,4.4595
2008-07-07,2920,4.4585
2008-07-07,3285,4.4665
2008-07-08,30,4.275
2008-07-08,61,4.2845
2008-07-08,91,4.314
2008-07-08,122,4.3375
2008-07-08,152,4.365
2008-07-08,182,4.393
2008-07-08,213,4.4110000000000005
2008-07-08,243,4.428
2008-07-08,273,4.4510000000000005
2008-07-08,304,4.47
2008-07-08,335,4.487
2008-07-08,365,4.504
2008-07-08,547,4.5095
2008-07-08,730,4.521
2008-07-08,1095,4.5125
2008-07-08,2190,4.482
2008-07-08,2555,4.4715
2008-07-08,2920,4.503
2008-07-08,3285,4.522
2008-07-09,30,4.276
2008-07-09,61,4.2815
2008-07-09,91,4.32
2008-07-09,122,4.3425
2008-07-09,152,4.3645
2008-07-09,182,4.3855
2008-07-09,213,4.4
2008-07-09,243,4.4145
2008-07-09,273,4.4345
2008-07-09,304,4.4505
2008-07-09,335,4.4675
2008-07-09,365,4.4825
2008-07-09,547,4.474
2008-07-09,730,4.4865
2008-07-09,1095,4.468
2008-07-09,2190,4.4365
2008-07-09,2555,4.427
2008-07-09,2920,4.421
2008-07-09,3285,4.425
2008-07-10,30,4.2725
2008-07-10,61,4.291
2008-07-10,91,4.3155
2008-07-10,122,4.3335
2008-07-10,152,4.357
2008-07-10,182,4.383
2008-07-10,213,4.406000000000001
2008-07-10,243,4.421
2008-07-10,273,4.4405
2008-07-10,304,4.459
2008-07-10,335,4.478
2008-07-10,365,4.492
2008-07-10,547,4.502
2008-07-10,730,4.5085
2008-07-10,1095,4.527
2008-07-10,2190,4.4895
2008-07-10,2555,4.4735
2008-07-10,2920,4.4605
2008-07-10,3285,4.4655
2008-07-11,30,4.272
2008-07-11,61,4.2905
2008-07-11,91,4.3175
2008-07-11,122,4.345
2008-07-11,152,4.365
2008-07-11,182,4.3855
2008-07-11,213,4.4015
2008-07-11,243,4.415
2008-07-11,273,4.4325
2008-07-11,304,4.4495
2008-07-11,335,4.4639999999999995
2008-07-11,365,4.477
2008-07-11,547,4.467
2008-07-11,730,4.4915
2008-07-11,1095,4.502
2008-07-11,2190,4.5475
2008-07-11,2555,4.5445
2008-07-11,2920,4.5515
2008-07-11,3285,4.5685
2008-07-14,30,4.268
2008-07-14,61,4.284
2008-07-14,91,4.3075
2008-07-14,122,4.333
2008-07-14,152,4.352
2008-07-14,182,4.3695
2008-07-14,213,4.3825
2008-07-14,243,4.3955
2008-07-14,273,4.409
2008-07-14,304,4.423
2008-07-14,335,4.435
2008-07-14,365,4.446000000000001
2008-07-14,547,4.426
2008-07-14,730,4.44
2008-07-14,1095,4.4375
2008-07-14,2190,4.4225
2008-07-14,2555,4.4105
2008-07-14,2920,4.3995
2008-07-14,3285,4.4065
2008-07-15,30,4.27
2008-07-15,61,4.2885
2008-07-15,91,4.309
2008-07-15,122,4.3315
2008-07-15,152,4.3505
2008-07-15,182,4.3725
2008-07-15,213,4.3839999999999995
2008-07-15,243,4.3945
2008-07-15,273,4.407
2008-07-15,304,4.4175
2008-07-15,335,4.4265
2008-07-15,365,4.434
2008-07-15,547,4.409
2008-07-15,730,4.419
2008-07-15,1095,4.419
2008-07-15,2190,4.4165
2008-07-15,2555,4.434
2008-07-15,2920,4.4105
2008-07-15,3285,4.466
2008-07-16,30,4.2715
2008-07-16,61,4.2875
2008-07-16,91,4.313
2008-07-16,122,4.334
2008-07-16,152,4.352
2008-07-16,182,4.3745
2008-07-16,213,4.3905
2008-07-16,243,4.4025
2008-07-16,273,4.415
2008-07-16,304,4.428
2008-07-16,335,4.438
2008-07-16,365,4.449
2008-07-16,547,4.4195
2008-07-16,730,4.4595
2008-07-16,1095,4.507
2008-07-16,2190,4.4735
2008-07-16,2555,4.4555
2008-07-16,2920,4.442
2008-07-16,3285,4.449
2008-07-17,30,4.2705
2008-07-17,61,4.293
2008-07-17,91,4.317
2008-07-17,122,4.34
2008-07-17,152,4.3595
2008-07-17,182,4.3775
2008-07-17,213,4.396
2008-07-17,243,4.4105
2008-07-17,273,4.4265
2008-07-17,304,4.441
2008-07-17,335,4.4535
2008-07-17,365,4.468
2008-07-17,547,4.4075
2008-07-17,730,4.4845
2008-07-17,1095,4.51
2008-07-17,2190,4.5095
2008-07-17,2555,4.5045
2008-07-17,2920,4.4995
2008-07-17,3285,4.505
2008-07-18,30,4.277
2008-07-18,61,4.3065
2008-07-18,91,4.3435
2008-07-18,122,4.377
2008-07-18,152,4.402
2008-07-18,182,4.4285
2008-07-18,213,4.4515
2008-07-18,243,4.478
2008-07-18,273,4.498
2008-07-18,304,4.5185
2008-07-18,335,4.543
2008-07-18,365,4.5605
2008-07-18,547,4.5615
2008-07-18,730,4.6185
2008-07-18,1095,4.629
2008-07-18,2190,4.613
2008-07-18,2555,4.5969999999999995
2008-07-18,2920,4.591
2008-07-18,3285,4.583
2008-07-21,30,4.2805
2008-07-21,61,4.3015
2008-07-21,91,4.338
2008-07-21,122,4.3695
2008-07-21,152,4.4005
2008-07-21,182,4.4315
2008-07-21,213,4.453
2008-07-21,243,4.4830000000000005
2008-07-21,273,4.5135
2008-07-21,304,4.541
2008-07-21,335,4.5645
2008-07-21,365,4.59
2008-07-21,547,4.637
2008-07-21,730,4.6685
2008-07-21,1095,4.698
2008-07-21,2190,4.6610000000000005
2008-07-21,2555,4.6395
2008-07-21,2920,4.6195
2008-07-21,3285,4.6155
2008-07-22,30,4.284
2008-07-22,61,4.31
2008-07-22,91,4.342
2008-07-22,122,4.371
2008-07-22,152,4.395
2008-07-22,182,4.4265
2008-07-22,213,4.452
2008-07-22,243,4.48
2008-07-22,273,4.513
2008-07-22,304,4.543
2008-07-22,335,4.5725
2008-07-22,365,4.5935
2008-07-22,547,4.6395
2008-07-22,730,4.688
2008-07-22,1095,4.7010000000000005
2008-07-22,2190,4.6915
2008-07-22,2555,4.6685
2008-07-22,2920,4.6475
2008-07-22,3285,4.644
2008-07-23,30,4.29
2008-07-23,61,4.3075
2008-07-23,91,4.338
2008-07-23,122,4.3660000000000005
2008-07-23,152,4.3845
2008-07-23,182,4.409
2008-07-23,213,4.4319999999999995
2008-07-23,243,4.4655
2008-07-23,273,4.4955
2008-07-23,304,4.512
2008-07-23,335,4.5465
2008-07-23,365,4.56
2008-07-23,547,4.5965
2008-07-23,730,4.6225
2008-07-23,1095,4.6610000000000005
2008-07-23,2190,4.6610000000000005
2008-07-23,2555,4.6435
2008-07-23,2920,4.6255
2008-07-23,3285,4.6245
2008-07-24,30,4.2935
2008-07-24,61,4.3115
2008-07-24,91,4.3389999999999995
2008-07-24,122,4.368
2008-07-24,152,4.3845
2008-07-24,182,4.397
2008-07-24,213,4.4145
2008-07-24,243,4.43
2008-07-24,273,4.446000000000001
2008-07-24,304,4.4625
2008-07-24,335,4.4805
2008-07-24,365,4.4865
2008-07-24,547,4.4675
2008-07-24,730,4.482
2008-07-24,1095,4.489
2008-07-24,2190,4.5365
2008-07-24,2555,4.5695
2008-07-24,2920,4.5845
2008-07-24,3285,4.5455
2008-07-25,30,4.293
2008-07-25,61,4.312
2008-07-25,91,4.342
2008-07-25,122,4.3655
2008-07-25,152,4.391
2008-07-25,182,4.418
2008-07-25,213,4.436
2008-07-25,243,4.456
2008-07-25,273,4.4765
2008-07-25,304,4.495
2008-07-25,335,4.511
2008-07-25,365,4.5245
2008-07-25,547,4.4995
2008-07-25,730,4.5085
2008-07-25,1095,4.5515
2008-07-25,2190,4.5975
2008-07-25,2555,4.6075
2008-07-25,2920,4.6155
2008-07-25,3285,4.622
2008-07-28,30,4.291
2008-07-28,61,4.3105
2008-07-28,91,4.3385
2008-07-28,122,4.359
2008-07-28,152,4.3775
2008-07-28,182,4.3915
2008-07-28,213,4.401
2008-07-28,243,4.416
2008-07-28,273,4.4325
2008-07-28,304,4.4475
2008-07-28,335,4.4575
2008-07-28,365,4.4645
2008-07-28,547,4.501
2008-07-28,730,4.438
2008-07-28,1095,4.445
2008-07-28,2190,4.5055
2008-07-28,2555,4.513999999999999
2008-07-28,2920,4.5245
2008-07-28,3285,4.5345
2008-07-29,30,4.2925
2008-07-29,61,4.316
2008-07-29,91,4.34
2008-07-29,122,4.3545
2008-07-29,152,4.376
2008-07-29,182,4.3835
2008-07-29,213,4.3955
2008-07-29,243,4.407
2008-07-29,273,4.417
2008-07-29,304,4.428
2008-07-29,335,4.4345
2008-07-29,365,4.4415
2008-07-29,547,4.401
2008-07-29,730,4.4135
2008-07-29,1095,4.423
2008-07-29,2190,4.4645
2008-07-29,2555,4.4715
2008-07-29,2920,4.479
2008-07-29,3285,4.489
2008-07-30,30,4.2935
2008-07-30,61,4.3155
2008-07-30,91,4.343
2008-07-30,122,4.361000000000001
2008-07-30,152,4.373
2008-07-30,182,4.379
2008-07-30,213,4.387
2008-07-30,243,4.3935
2008-07-30,273,4.4055
2008-07-30,304,4.4095
2008-07-30,335,4.409
2008-07-30,365,4.412
2008-07-30,547,4.3945
2008-07-30,730,4.371
2008-07-30,1095,4.4185
2008-07-30,2190,4.4085
2008-07-30,2555,4.41
2008-07-30,2920,4.4110000000000005
2008-07-30,3285,4.422
2008-07-31,30,4.292
2008-07-31,61,4.3175
2008-07-31,91,4.341
2008-07-31,122,4.36
2008-07-31,152,4.3745
2008-07-31,182,4.3845
2008-07-31,213,4.3925
2008-07-31,243,4.3965
2008-07-31,273,4.3985
2008-07-31,304,4.4005
2008-07-31,335,4.3995
2008-07-31,365,4.398
2008-07-31,547,4.3585
2008-07-31,730,4.319
2008-07-31,1095,4.4185
2008-07-31,2190,4.3515
2008-07-31,2555,4.3555
2008-07-31,2920,4.3625
2008-07-31,3285,4.3715
2008-08-01,30,4.292
2008-08-01,61,4.3180000000000005
2008-08-01,91,4.346
2008-08-01,122,4.3660000000000005
2008-08-01,152,4.383
2008-08-01,182,4.396
2008-08-01,213,4.408
2008-08-01,243,4.414
2008-08-01,273,4.4245
2008-08-01,304,4.422
2008-08-01,335,4.421
2008-08-01,365,4.42
2008-08-01,547,4.3465
2008-08-01,730,4.331
2008-08-01,1095,4.315
2008-08-01,2190,4.3825
2008-08-01,2555,4.399
2008-08-01,2920,4.418
2008-08-01,3285,4.4435
2008-08-04,30,4.294
2008-08-04,61,4.317
2008-08-04,91,4.35
2008-08-04,122,4.373
2008-08-04,152,4.39
2008-08-04,182,4.404
2008-08-04,213,4.416
2008-08-04,243,4.423
2008-08-04,273,4.428
2008-08-04,304,4.433
2008-08-04,335,4.431
2008-08-04,365,4.43
2008-08-04,547,4.343
2008-08-04,730,4.333
2008-08-04,1095,4.314
2008-08-04,2190,4.3839999999999995
2008-08-04,2555,4.4035
2008-08-04,2920,4.4265
2008-08-04,3285,4.4515
2008-08-05,30,4.296
2008-08-05,61,4.321000000000001
2008-08-05,91,4.3465
2008-08-05,122,4.3635
2008-08-05,152,4.3845
2008-08-05,182,4.388999999999999
2008-08-05,213,4.4
2008-08-05,243,4.408
2008-08-05,273,4.416
2008-08-05,304,4.428999999999999
2008-08-05,335,4.425
2008-08-05,365,4.4265
2008-08-05,547,4.3375
2008-08-05,730,4.3305
2008-08-05,1095,4.3075
2008-08-05,2190,4.36
2008-08-05,2555,4.378
2008-08-05,2920,4.3995
2008-08-05,3285,4.4235
2008-08-06,30,4.297
2008-08-06,61,4.3145
2008-08-06,91,4.345
2008-08-06,122,4.364
2008-08-06,152,4.375
2008-08-06,182,4.387
2008-08-06,213,4.399
2008-08-06,243,4.406000000000001
2008-08-06,273,4.4110000000000005
2008-08-06,304,4.414
2008-08-06,335,4.4110000000000005
2008-08-06,365,4.408
2008-08-06,547,4.3385
2008-08-06,730,4.305
2008-08-06,1095,4.306
2008-08-06,2190,4.3469999999999995
2008-08-06,2555,4.361000000000001
2008-08-06,2920,4.3805
2008-08-06,3285,4.4075
2008-08-07,30,4.2915
2008-08-07,61,4.31
2008-08-07,91,4.32
2008-08-07,122,4.331
2008-08-07,152,4.327
2008-08-07,182,4.325
2008-08-07,213,4.322
2008-08-07,243,4.3185
2008-08-07,273,4.312
2008-08-07,304,4.3075
2008-08-07,335,4.295
2008-08-07,365,4.284
2008-08-07,547,4.1665
2008-08-07,730,4.128
2008-08-07,1095,4.1275
2008-08-07,2190,4.1885
2008-08-07,2555,4.227
2008-08-07,2920,4.2695
2008-08-07,3285,4.3135
2008-08-08,30,4.291
2008-08-08,61,4.316
2008-08-08,91,4.3265
2008-08-08,122,4.331
2008-08-08,152,4.3305
2008-08-08,182,4.3335
2008-08-08,213,4.331
